YYYY-MM-DD-HH:MM:SS;FT0101[l/m];FT0401[m3/h];PT0101[Bar];PT0102[Bar];PT0201[Bar];PT0202[Bar];PT0301[Bar];PT0302[Bar];PT0303[Bar];CV0201[%];CV0202[%];PT0203[Bar];PT0301[Bar];act_mode3;act_mode1;act_mode4;p;t_w[K];speed[RPM];outlet_pressure[Bar];p_lo_min[W];p_lo_max[W];DBB_ANTI_CYCLING_TRI;DBB_ANTI_CYCLING_TIM;equal_period_count;time_in_stop;last_time_in_stop;speed_avedev;M2_warning_out;M2_alarm_out;M2_reset_out;M2_cntCycles;M2_pumpToff;M2_pumpToffAvg;M2_pumpToffVar;M2_algState;M3_warning_out;M3_alarm_out;M3_reset_out;M3_cumVol;M3_edgeType;M3_edgeDetectionStat;M3_maxVol_warning;M3_maxVol_alarm;M3_Tevent;M2_cumVol;M3_qAvg;pump_output_control_;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_cnt;M2_plumbingCheck_dpd;M2_PlumbingCheck_fla;M2_PlumbingWarning;FT0106;PT0106;FT0103;FT0104;FT0105;PV0106;SC0401;M2_stp_alg
2023-11-01 11:17:48:910;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 71.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 58.70; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:030;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 71.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 58.70; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:150;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 71.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 58.70; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:270;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 71.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:390;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 71.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:510;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:630;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.24; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:750;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:870;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:49:990;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:110;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:230;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 59.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:350;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.00; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:470;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 72.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.00; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:590;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.00; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:710;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.00; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.24; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:830;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.40; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:50:950;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.40; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:070;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.40; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:190;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.40; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.24; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:310;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.80; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:430;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.80; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:550;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 73.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.80; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:670;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 60.80; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.24; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:790;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.20; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:51:910;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.20; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:030;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.20; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:150;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.20; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.24; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:270;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:390;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:510;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.24; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:630;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 61.60; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:750;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:870;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.24; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:52:990;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 74.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:53:110;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 75.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:53:230;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 75.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.10; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:53:350;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 75.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.50; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:53:470;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.17; 0.00; 16.00; 1.00; 1.00; 0.000; 291.32; 0.00; 4.377; 0.00; 65535.00; 40.00; 5.00; 1.00; 75.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.50; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
2023-11-01 11:17:53:590;0.00; 0.00; 0.000; 4.24; 4.17; 4.16; 0.00; 0.00; 0.00; 0.00; 0.00; 4.16; 0.00; 16.00; 1.00; 1.00; 0.000; 291.35; 0.00; 4.376; 0.00; 65535.00; 40.00; 5.00; 1.00; 75.00; 51.00; 250.00; 0.00; 0.00; 0.00; 1.00; 62.50; 846.00; 3923297.25; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 1.00; 0.00; 0.00; 0.00; 83.48; 0.00; 21.00; 0.00; 0.00; 0.00; -1000000.00; 0.00; 0.00; 0.00; 4.25; 0.00; 333.33; 0.00; 1.00; 1.00; 5.00 
